Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length
79604,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,45,13.866666666666667
30040,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,"The energy for ATP synthesis comes from cellular respiration, which is the most common pathway for ATP production. energy stored in bonds of glucose are harvested when the sugars are broken down and used to make ATP.",37,13.866666666666667
15140,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,"In general, the main energy source for cellular metabolism is glucose, which is catabolized in the three subsequent processes—glycolysis, tricarboxylic acid cycle and finally oxidative phosphorylation—to produce ATP.",28,13.866666666666667
5757,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production.,23,13.866666666666667
61662,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,"Energy is often harvested from a catabolic reaction to make ATP, Cellular respiration is the most common and important pathway for ATP production.",23,13.866666666666667
7876,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,Cells are able to make ATP by doing catabolic reactions which release energy that they can use to do anabolic reactions.,21,13.866666666666667
32922,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,ATP synthase moves H+ ions that were pumped out of the matrix by the electron chain back into the matrix.,20,13.866666666666667
73800,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,The energy from ATP synthesis comes from cellular respiration and energy that is stored in glucose.,16,13.866666666666667
96877,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,the energy comes from breaking down other resources such as catabolic reactions,12,13.866666666666667
48201,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,"This energy comes from catabolic reactions, the most common is cellular respiration.",12,13.866666666666667
73429,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,energy for ATP synthesis comes from catabolic reactions to make ATP.,11,13.866666666666667
38165,No Unit,No Module,Anabolic reactions require ATP. But it takes energy to make ATP. Where does the energy for ATP synthesis come from?,Energy is often harvested from a catabolic reactions to make ATP. Cellular respiration is the most common and important pathway for ATP production. Energy stored in the bonds of glucose is harvested when sugar is broken down and that energy is used to make ATP.,inline_anabolic_reactions_energy_source_SC,q1_atp_energy_source_A UpdateShortAnswer,Energy is often harvested from a catabolic reactions to make ATP.,11,13.866666666666667
